FID,Key,SurveyID,Country,Ecoregion,Realm,SiteCode,Site,SiteLat,SiteLong,SurveyDate,Depth,Phylum,Class,Family,Taxon,Block,Total,Diver,geom
M1_DATA.403396,403396,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Dascyllus aruanus,2,2,GJE,POINT (145.45 -14.66)
M1_DATA.403397,403397,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Dascyllus reticulatus,1,12,GJE,POINT (145.45 -14.66)
M1_DATA.403398,403398,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Dascyllus reticulatus,2,5,GJE,POINT (145.45 -14.66)
M1_DATA.403399,403399,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Dischistodus melanotus,1,2,GJE,POINT (145.45 -14.66)
M1_DATA.403400,403400,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Dischistodus melanotus,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.403401,403401,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Dischistodus perspicillatus,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.403402,403402,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Dischistodus prosopotaenia,1,9,GJE,POINT (145.45 -14.66)
M1_DATA.403403,403403,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Dischistodus prosopotaenia,2,7,GJE,POINT (145.45 -14.66)
M1_DATA.403423,403423,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Neopomacentrus azysron,1,75,GJE,POINT (145.45 -14.66)
M1_DATA.403424,403424,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Neopomacentrus azysron,2,155,GJE,POINT (145.45 -14.66)
M1_DATA.403442,403442,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Plectroglyphidodon lacrymatus,1,28,GJE,POINT (145.45 -14.66)
M1_DATA.403443,403443,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Plectroglyphidodon lacrymatus,2,15,GJE,POINT (145.45 -14.66)
M1_DATA.403446,403446,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Pomacentrus adelus,1,20,GJE,POINT (145.45 -14.66)
M1_DATA.403447,403447,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Pomacentrus adelus,2,9,GJE,POINT (145.45 -14.66)
M1_DATA.403448,403448,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Pomacentrus amboinensis,1,90,GJE,POINT (145.45 -14.66)
M1_DATA.403449,403449,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Pomacentrus amboinensis,2,121,GJE,POINT (145.45 -14.66)
M1_DATA.403450,403450,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Pomacentrus bankanensis,2,2,GJE,POINT (145.45 -14.66)
M1_DATA.403451,403451,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Pomacentrus brachialis,1,140,GJE,POINT (145.45 -14.66)
M1_DATA.403452,403452,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Pomacentrus brachialis,2,70,GJE,POINT (145.45 -14.66)
M1_DATA.403453,403453,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Pomacentrus lepidogenys,1,57,GJE,POINT (145.45 -14.66)
M1_DATA.403454,403454,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Pomacentrus lepidogenys,2,69,GJE,POINT (145.45 -14.66)
M1_DATA.403455,403455,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Pomacentrus moluccensis,1,160,GJE,POINT (145.45 -14.66)
M1_DATA.403456,403456,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Pomacentrus moluccensis,2,195,GJE,POINT (145.45 -14.66)
M1_DATA.403457,403457,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Pomacentrus wardi,1,22,GJE,POINT (145.45 -14.66)
M1_DATA.403458,403458,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Pomacentrus wardi,2,8,GJE,POINT (145.45 -14.66)
M1_DATA.403459,403459,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Premnas biaculeatus,1,4,GJE,POINT (145.45 -14.66)
M1_DATA.403478,403478,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Stegastes nigricans,1,1,GJE,POINT (145.45 -14.66)
M1_DATA.403460,403460,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Pseudochromidae,Pseudochromis fuscus,1,2,GJE,POINT (145.45 -14.66)
M1_DATA.403381,403381,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Scaridae,Chlorurus sordidus,2,2,GJE,POINT (145.45 -14.66)
M1_DATA.403463,403463,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Scaridae,Scarus flavipectoralis,1,4,GJE,POINT (145.45 -14.66)
M1_DATA.403464,403464,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Scaridae,Scarus flavipectoralis,2,6,GJE,POINT (145.45 -14.66)
M1_DATA.403465,403465,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Scaridae,Scarus ghobban,1,1,GJE,POINT (145.45 -14.66)
M1_DATA.403466,403466,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Scaridae,Scarus ghobban,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.403467,403467,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Scaridae,Scarus rivulatus,1,1,GJE,POINT (145.45 -14.66)
M1_DATA.403468,403468,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Scaridae,Scarus spp.,1,14,GJE,POINT (145.45 -14.66)
M1_DATA.403469,403469,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Scaridae,Scarus spp.,2,12,GJE,POINT (145.45 -14.66)
M1_DATA.403408,403408,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Serranidae,Epinephelus ongus,2,2,GJE,POINT (145.45 -14.66)
M1_DATA.403474,403474,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Siganidae,Siganus corallinus,1,2,GJE,POINT (145.45 -14.66)
M1_DATA.403475,403475,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Siganidae,Siganus corallinus,2,2,GJE,POINT (145.45 -14.66)
M1_DATA.403476,403476,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Siganidae,Siganus doliatus,1,3,GJE,POINT (145.45 -14.66)
M1_DATA.403477,403477,4000720,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,3,Chordata,Actinopterygii,Siganidae,Siganus doliatus,2,3,GJE,POINT (145.45 -14.66)
M1_DATA.403490,403490,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Acanthuridae,Acanthurus dussumieri,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.403491,403491,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Acanthuridae,Acanthurus nigricauda,1,2,GJE,POINT (145.45 -14.66)
M1_DATA.403492,403492,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Acanthuridae,Acanthurus nigricauda,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.403536,403536,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Acanthuridae,Ctenochaetus binotatus,1,8,GJE,POINT (145.45 -14.66)
M1_DATA.403537,403537,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Acanthuridae,Ctenochaetus binotatus,2,9,GJE,POINT (145.45 -14.66)
M1_DATA.403559,403559,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Acanthuridae,Naso brevirostris,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.407853,407853,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Acanthuridae,Zebrasoma scopas,1,5,GJE,POINT (145.45 -14.66)
M1_DATA.407854,407854,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Acanthuridae,Zebrasoma scopas,2,5,GJE,POINT (145.45 -14.66)
M1_DATA.407855,407855,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Acanthuridae,Zebrasoma veliferum,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.403523,403523,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Apogonidae,Cheilodipterus macrodon,2,2,GJE,POINT (145.45 -14.66)
M1_DATA.403524,403524,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Apogonidae,Cheilodipterus quinquelineatus,1,9,GJE,POINT (145.45 -14.66)
M1_DATA.403497,403497,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Balistidae,Balistapus undulatus,1,2,GJE,POINT (145.45 -14.66)
M1_DATA.403498,403498,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Balistidae,Balistapus undulatus,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.407850,407850,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Balistidae,Sufflamen chrysopterum,1,1,GJE,POINT (145.45 -14.66)
M1_DATA.403542,403542,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Blenniidae,Ecsenius bicolor,1,1,GJE,POINT (145.45 -14.66)
M1_DATA.403556,403556,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Blenniidae,Meiacanthus atrodorsalis,1,1,GJE,POINT (145.45 -14.66)
M1_DATA.403566,403566,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Blenniidae,Plagiotremus rhinorhynchos,1,3,GJE,POINT (145.45 -14.66)
M1_DATA.407813,407813,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Blenniidae,Plagiotremus rhinorhynchos,2,3,GJE,POINT (145.45 -14.66)
M1_DATA.403500,403500,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Caesionidae,Caesio caerulaurea,1,9,GJE,POINT (145.45 -14.66)
M1_DATA.403501,403501,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Caesionidae,Caesio teres,1,73,GJE,POINT (145.45 -14.66)
M1_DATA.403505,403505,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Chaetodontidae,Chaetodon aureofasciatus,1,2,GJE,POINT (145.45 -14.66)
M1_DATA.403506,403506,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Chaetodontidae,Chaetodon aureofasciatus,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.403507,403507,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Chaetodontidae,Chaetodon baronessa,1,3,GJE,POINT (145.45 -14.66)
M1_DATA.403508,403508,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Chaetodontidae,Chaetodon baronessa,2,4,GJE,POINT (145.45 -14.66)
M1_DATA.403509,403509,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Chaetodontidae,Chaetodon ephippium,1,5,GJE,POINT (145.45 -14.66)
M1_DATA.403510,403510,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Chaetodontidae,Chaetodon ephippium,2,4,GJE,POINT (145.45 -14.66)
M1_DATA.403511,403511,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Chaetodontidae,Chaetodon kleinii,1,3,GJE,POINT (145.45 -14.66)
M1_DATA.403512,403512,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Chaetodontidae,Chaetodon kleinii,2,2,GJE,POINT (145.45 -14.66)
M1_DATA.403513,403513,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Chaetodontidae,Chaetodon lunulatus,1,2,GJE,POINT (145.45 -14.66)
M1_DATA.403514,403514,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Chaetodontidae,Chaetodon lunulatus,2,3,GJE,POINT (145.45 -14.66)
M1_DATA.403515,403515,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Chaetodontidae,Chaetodon melannotus,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.403516,403516,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Chaetodontidae,Chaetodon plebeius,1,2,GJE,POINT (145.45 -14.66)
M1_DATA.403517,403517,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Chaetodontidae,Chaetodon plebeius,2,2,GJE,POINT (145.45 -14.66)
M1_DATA.403518,403518,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Chaetodontidae,Chaetodon vagabundus,1,1,GJE,POINT (145.45 -14.66)
M1_DATA.403519,403519,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Chaetodontidae,Chaetodon vagabundus,2,2,GJE,POINT (145.45 -14.66)
M1_DATA.403525,403525,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Chaetodontidae,Chelmon rostratus,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.403544,403544,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Gobiidae,Fusigobius signipinnis,1,1,GJE,POINT (145.45 -14.66)
M1_DATA.403550,403550,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Gobiidae,Koumansetta rainfordi,1,2,GJE,POINT (145.45 -14.66)
M1_DATA.403551,403551,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Gobiidae,Koumansetta rainfordi,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.403495,403495,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Labridae,Anampses neoguinaicus,2,8,GJE,POINT (145.45 -14.66)
M1_DATA.403499,403499,4000721,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2010-06-27T14:00:00Z,4,Chordata,Actinopterygii,Labridae,Bodianus axillaris,2,2,GJE,POINT (145.45 -14.66)
