"video_id","time_start","obs_duration","island","site","pct_coral","species","max_n","observer","duration","region","depth","lat","long"
"BIOT_7097_NBRO_065_RIG6_L_1","5:00","12:43","North Brother",65,35,"Gymnothorax javanicus",1,"Lauren J",763s (~12.72 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_1","5:00","12:43","North Brother",65,35,"Carcharhinus amblyrhynchos",1,"Lauren J",763s (~12.72 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_1","5:00","12:43","North Brother",65,35,"Plectropomus laevis",3,"Lauren J",763s (~12.72 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_1","5:00","12:43","North Brother",65,35,"Lutjanus bohar",1,"Lauren J",763s (~12.72 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_1","5:00","12:43","North Brother",65,35,"Caranx melampygus",1,"Lauren J",763s (~12.72 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_2","0:00","17:43","North Brother",65,35,"Carcharhinus amblyrhynchos",1,"Lauren J",1063s (~17.72 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_2","0:00","17:43","North Brother",65,35,"Plectropomus laevis",2,"Lauren J",1063s (~17.72 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_2","0:00","17:43","North Brother",65,35,"Lutjanus bohar",1,"Lauren J",1063s (~17.72 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_2","0:00","17:43","North Brother",65,35,"Cirrhitichthys oxycephalus",2,"Lauren J",1063s (~17.72 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_2","0:00","17:43","North Brother",65,35,"Triaenodon obesus",1,"Lauren J",1063s (~17.72 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_2","0:00","17:43","North Brother",65,35,"Variola louti",1,"Lauren J",1063s (~17.72 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_2","0:00","17:43","North Brother",65,35,"Melichthys niger",2,"Lauren J",1063s (~17.72 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_3","0:00","17:43","North Brother",65,35,"Triaenodon obesus",1,"Lauren J",1063s (~17.72 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_3","0:00","17:43","North Brother",65,35,"Melichthys niger",2,"Lauren J",1063s (~17.72 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_3","0:00","17:43","North Brother",65,35,"Carcharhinus amblyrhynchos",1,"Lauren J",1063s (~17.72 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_3","0:00","17:43","North Brother",65,35,"Cirrhitichthys oxycephalus",2,"Lauren J",1063s (~17.72 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_3","0:00","17:43","North Brother",65,35,"Lethrinus nebulosus",6,"Lauren J",1063s (~17.72 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_3","0:00","17:43","North Brother",65,35,"Lutjanus bohar",1,"Lauren J",1063s (~17.72 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_3","0:00","17:43","North Brother",65,35,"Variola louti",2,"Lauren J",1063s (~17.72 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_4
","0:00","12:00","North Brother",65,35,"Carcharhinus amblyrhynchos",1,"Lauren J",720s (~12 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_4
","0:00","12:00","North Brother",65,35,"Lethrinus nebulosus",4,"Lauren J",720s (~12 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_4
","0:00","12:00","North Brother",65,35,"Variola louti",2,"Lauren J",720s (~12 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_4
","0:00","12:00","North Brother",65,35,"Plectropomus laevis",1,"Lauren J",720s (~12 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_4
","0:00","12:00","North Brother",65,35,"Lutjanus bohar",1,"Lauren J",720s (~12 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_4
","0:00","12:00","North Brother",65,35,"Cirrhitichthys oxycephalus",2,"Lauren J",720s (~12 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_NBRO_065_RIG6_L_4
","0:00","12:00","North Brother",65,35,"Balistapus undulatus",2,"Lauren J",720s (~12 minutes),"Brothers",10.1,"06 08.307","71 29.938"
"BIOT_7097_EGMT_086_RIG6_L_1","3:00","14:43","Ile Lubine",86,98,"Cephalopholis argus",3,"Lauren J",883s (~14.72 minutes),"Egmont",7.9,"06 39.761","71 18.791"
"BIOT_7097_EGMT_086_RIG6_L_1","3:00","14:43","Ile Lubine",86,98,"Carcharhinus amblyrhynchos",6,"Lauren J",883s (~14.72 minutes),"Egmont",7.9,"06 39.761","71 18.791"
"BIOT_7097_EGMT_086_RIG6_L_1","3:00","14:43","Ile Lubine",86,98,"Melichthys niger",9,"Lauren J",883s (~14.72 minutes),"Egmont",7.9,"06 39.761","71 18.791"
"BIOT_7097_EGMT_086_RIG6_L_1","3:00","14:43","Ile Lubine",86,98,"Lutjanus bohar",6,"Lauren J",883s (~14.72 minutes),"Egmont",7.9,"06 39.761","71 18.791"
"BIOT_7097_EGMT_086_RIG6_L_1","3:00","14:43","Ile Lubine",86,98,"Triaenodon obesus",1,"Lauren J",883s (~14.72 minutes),"Egmont",7.9,"06 39.761","71 18.791"
"BIOT_7097_EGMT_086_RIG6_L_1","3:00","14:43","Ile Lubine",86,98,"Carcharhinus melanopterus",1,"Lauren J",883s (~14.72 minutes),"Egmont",7.9,"06 39.761","71 18.791"
"BIOT_7097_EGMT_086_RIG6_L_1","3:00","14:43","Ile Lubine",86,98,"Variola louti",1,"Lauren J",883s (~14.72 minutes),"Egmont",7.9,"06 39.761","71 18.791"
"BIOT_7097_EGMT_086_RIG6_L_2","0:00","17:43","Ile Lubine",86,98,"Carcharhinus amblyrhynchos",5,"Lauren J",1063s (~17.72 minutes),"Egmont",7.9,"06 39.761","71 18.791"
"BIOT_7097_EGMT_086_RIG6_L_2","0:00","17:43","Ile Lubine",86,98,"Melichthys niger",6,"Lauren J",1063s (~17.72 minutes),"Egmont",7.9,"06 39.761","71 18.791"
"BIOT_7097_EGMT_086_RIG6_L_2","0:00","17:43","Ile Lubine",86,98,"Lutjanus bohar",5,"Lauren J",1063s (~17.72 minutes),"Egmont",7.9,"06 39.761","71 18.791"
"BIOT_7097_EGMT_086_RIG6_L_2","0:00","17:43","Ile Lubine",86,98,"Variola louti",2,"Lauren J",1063s (~17.72 minutes),"Egmont",7.9,"06 39.761","71 18.791"
"BIOT_7097_EGMT_086_RIG6_L_2","0:00","17:43","Ile Lubine",86,98,"Cephalopholis argus",3,"Lauren J",1063s (~17.72 minutes),"Egmont",7.9,"06 39.761","71 18.791"
"BIOT_7097_EGMT_086_RIG6_L_2","0:00","17:43","Ile Lubine",86,98,"Caranx melampygus",1,"Lauren J",1063s (~17.72 minutes),"Egmont",7.9,"06 39.761","71 18.791"
"BIOT_7097_EGMT_086_RIG6_L_2","0:00","17:43","Ile Lubine",86,98,"Aphareus furca",1,"Lauren J",1063s (~17.72 minutes),"Egmont",7.9,"06 39.761","71 18.791"
"BIOT_7097_EGMT_086_RIG6_L_3
","0:00","17:43","Ile Lubine",86,98,"Carcharhinus amblyrhynchos",7,"Lauren J",1063s (~17.72 minutes),"Egmont",7.9,"06 39.761","71 18.791"
"BIOT_7097_EGMT_086_RIG6_L_3
","0:00","17:43","Ile Lubine",86,98,"Cephalopholis argus",4,"Lauren J",1063s (~17.72 minutes),"Egmont",7.9,"06 39.761","71 18.791"
"BIOT_7097_EGMT_086_RIG6_L_3
","0:00","17:43","Ile Lubine",86,98,"Lutjanus bohar",6,"Lauren J",1063s (~17.72 minutes),"Egmont",7.9,"06 39.761","71 18.791"
"BIOT_7097_EGMT_086_RIG6_L_3
","0:00","17:43","Ile Lubine",86,98,"Melichthys niger",5,"Lauren J",1063s (~17.72 minutes),"Egmont",7.9,"06 39.761","71 18.791"
"BIOT_7097_EGMT_086_RIG6_L_3
","0:00","17:43","Ile Lubine",86,98,"Variola louti",1,"Lauren J",1063s (~17.72 minutes),"Egmont",7.9,"06 39.761","71 18.791"
"BIOT_7097_EGMT_086_RIG6_L_4
","0:00","10:15","Ile Lubine",86,98,"Cephalopholis argus",2,"Lauren J",615s (~10.25 minutes),"Egmont",7.9,"06 39.761","71 18.791"
"BIOT_7097_EGMT_086_RIG6_L_4
","0:00","10:15","Ile Lubine",86,98,"Carcharhinus amblyrhynchos",7,"Lauren J",615s (~10.25 minutes),"Egmont",7.9,"06 39.761","71 18.791"
"BIOT_7097_EGMT_086_RIG6_L_4
","0:00","10:15","Ile Lubine",86,98,"Lutjanus bohar",5,"Lauren J",615s (~10.25 minutes),"Egmont",7.9,"06 39.761","71 18.791"
"BIOT_7097_EGMT_086_RIG6_L_4
","0:00","10:15","Ile Lubine",86,98,"Melichthys niger",4,"Lauren J",615s (~10.25 minutes),"Egmont",7.9,"06 39.761","71 18.791"
"BIOT_7097_EAGL_074_RIG5_L_1
","4:00","13:43","Eagle Island",74,15,"Melichthys niger",4,"Lauren J",823s (~13.72 minutes),"Eagle Island",8,"06 11.071","71 19.481"
"BIOT_7097_EAGL_074_RIG5_L_1
","4:00","13:43","Eagle Island",74,15,"Aethaloperca rogaa",2,"Lauren J",823s (~13.72 minutes),"Eagle Island",8,"06 11.071","71 19.481"
"BIOT_7097_EAGL_074_RIG5_L_1
","4:00","13:43","Eagle Island",74,15,"Lutjanus bohar",5,"Lauren J",823s (~13.72 minutes),"Eagle Island",8,"06 11.071","71 19.481"
"BIOT_7097_EAGL_074_RIG5_L_1
","4:00","13:43","Eagle Island",74,15,"Carcharhinus amblyrhynchos",1,"Lauren J",823s (~13.72 minutes),"Eagle Island",8,"06 11.071","71 19.481"
"BIOT_7097_EAGL_074_RIG5_L_1
","4:00","13:43","Eagle Island",74,15,"Plectropomus laevis",1,"Lauren J",823s (~13.72 minutes),"Eagle Island",8,"06 11.071","71 19.481"
"BIOT_7097_EAGL_074_RIG5_L_1
","4:00","13:43","Eagle Island",74,15,"Caranx melampygus",1,"Lauren J",823s (~13.72 minutes),"Eagle Island",8,"06 11.071","71 19.481"
"BIOT_7097_EAGL_074_RIG5_L_1
","4:00","13:43","Eagle Island",74,15,"Triaenodon obesus",1,"Lauren J",823s (~13.72 minutes),"Eagle Island",8,"06 11.071","71 19.481"
"BIOT_7097_EAGL_074_RIG5_L_1
","4:00","13:43","Eagle Island",74,15,"Lethrinus nebulosus",1,"Lauren J",823s (~13.72 minutes),"Eagle Island",8,"06 11.071","71 19.481"
"BIOT_7097_EAGL_074_RIG5_L_2
","0:00","17:43","Eagle Island",74,15,"Carcharhinus amblyrhynchos",1,"Lauren J",1063s (~17.72 minutes),"Eagle Island",8,"06 11.071","71 19.481"
"BIOT_7097_EAGL_074_RIG5_L_2
","0:00","17:43","Eagle Island",74,15,"Lutjanus bohar",4,"Lauren J",1063s (~17.72 minutes),"Eagle Island",8,"06 11.071","71 19.481"
"BIOT_7097_EAGL_074_RIG5_L_2
","0:00","17:43","Eagle Island",74,15,"Aethaloperca rogaa",2,"Lauren J",1063s (~17.72 minutes),"Eagle Island",8,"06 11.071","71 19.481"
"BIOT_7097_EAGL_074_RIG5_L_2
","0:00","17:43","Eagle Island",74,15,"Plectropomus laevis",1,"Lauren J",1063s (~17.72 minutes),"Eagle Island",8,"06 11.071","71 19.481"
"BIOT_7097_EAGL_074_RIG5_L_2
","0:00","17:43","Eagle Island",74,15,"Melichthys niger",2,"Lauren J",1063s (~17.72 minutes),"Eagle Island",8,"06 11.071","71 19.481"
"BIOT_7097_EAGL_074_RIG5_L_2
","0:00","17:43","Eagle Island",74,15,"Nebrius ferrugineus",1,"Lauren J",1063s (~17.72 minutes),"Eagle Island",8,"06 11.071","71 19.481"
"BIOT_7097_EAGL_074_RIG5_L_2
","0:00","17:43","Eagle Island",74,15,"Caranx melampygus",1,"Lauren J",1063s (~17.72 minutes),"Eagle Island",8,"06 11.071","71 19.481"
"BIOT_7097_EAGL_074_RIG5_L_2
","0:00","17:43","Eagle Island",74,15,"Triaenodon obesus",1,"Lauren J",1063s (~17.72 minutes),"Eagle Island",8,"06 11.071","71 19.481"
"BIOT_7097_EAGL_074_RIG5_L_2
","0:00","17:43","Eagle Island",74,15,"Cephalopholis argus",1,"Lauren J",1063s (~17.72 minutes),"Eagle Island",8,"06 11.071","71 19.481"
"BIOT_7097_EAGL_074_RIG5_L_3
","0:00","17:43","Eagle Island",74,15,"Cephalopholis argus",1,"Lauren J",1063s (~17.72 minutes),"Eagle Island",8,"06 11.071","71 19.481"
"BIOT_7097_EAGL_074_RIG5_L_3
","0:00","17:43","Eagle Island",74,15,"Lutjanus bohar",3,"Lauren J",1063s (~17.72 minutes),"Eagle Island",8,"06 11.071","71 19.481"
"BIOT_7097_EAGL_074_RIG5_L_3
","0:00","17:43","Eagle Island",74,15,"Melichthys niger",1,"Lauren J",1063s (~17.72 minutes),"Eagle Island",8,"06 11.071","71 19.481"
"BIOT_7097_EAGL_074_RIG5_L_3
","0:00","17:43","Eagle Island",74,15,"Aethaloperca rogaa",1,"Lauren J",1063s (~17.72 minutes),"Eagle Island",8,"06 11.071","71 19.481"
"BIOT_7097_EAGL_074_RIG5_L_3
","0:00","17:43","Eagle Island",74,15,"Caranx melampygus",2,"Lauren J",1063s (~17.72 minutes),"Eagle Island",8,"06 11.071","71 19.481"
"BIOT_7097_EGMT_002_RIG5_L_3","0:00","17:43","Ile Sudest",2,30,"Variola louti",1,"Mona",1063s (~17.72 minutes),"Egmont",8.5,"06 41.929","71 23.556"
"BIOT_7097_EGMT_002_RIG5_L_3","0:00","17:43","Ile Sudest",2,30,"Cephalopholis argus",1,"Mona",1063s (~17.72 minutes),"Egmont",8.5,"06 41.929","71 23.556"
"BIOT_7097_EGMT_002_RIG5_L_3","0:00","17:43","Ile Sudest",2,30,"Lethrinus enigmaticus",1,"Mona",1063s (~17.72 minutes),"Egmont",8.5,"06 41.929","71 23.556"
"BIOT_7097_EGMT_002_RIG5_L_3","0:00","17:43","Ile Sudest",2,30,"Lethrinus nebulosus",2,"Mona",1063s (~17.72 minutes),"Egmont",8.5,"06 41.929","71 23.556"
"BIOT_7097_EGMT_002_RIG5_L_3","0:00","17:43","Ile Sudest",2,30,"Carcharhinus melanopterus",1,"Mona",1063s (~17.72 minutes),"Egmont",8.5,"06 41.929","71 23.556"
"BIOT_7097_EGMT_002_RIG5_L_3","0:00","17:43","Ile Sudest",2,30,"Balistoides viridescens",1,"Mona",1063s (~17.72 minutes),"Egmont",8.5,"06 41.929","71 23.556"
"BIOT_7097_EGMT_002_RIG5_L_3","0:00","17:43","Ile Sudest",2,30,"Melichthys niger",2,"Mona",1063s (~17.72 minutes),"Egmont",8.5,"06 41.929","71 23.556"
"BIOT_7097_EGMT_002_RIG5_L_3","0:00","17:43","Ile Sudest",2,30,"Carcharhinus amblyrhynchos",1,"Mona",1063s (~17.72 minutes),"Egmont",8.5,"06 41.929","71 23.556"
"BIOT_7097_EGMT_002_RIG5_L_3","0:00","17:43","Ile Sudest",2,30,"Lutjanus gibbus",18,"Mona",1063s (~17.72 minutes),"Egmont",8.5,"06 41.929","71 23.556"
"BIOT_7097_EGMT_002_RIG5_L_1","5:15","12:28","Ile Sudest",2,30,"Carcharhinus amblyrhynchos",6,"Mona",748s (~12.47 minutes),"Egmont",8.5,"06 41.929","71 23.556"
"BIOT_7097_EGMT_002_RIG5_L_1","5:15","12:28","Ile Sudest",2,30,"Lutjanus gibbus",19,"Mona",748s (~12.47 minutes),"Egmont",8.5,"06 41.929","71 23.556"
"BIOT_7097_EGMT_002_RIG5_L_1","5:15","12:28","Ile Sudest",2,30,"Lutjanus bohar",13,"Mona",748s (~12.47 minutes),"Egmont",8.5,"06 41.929","71 23.556"
"BIOT_7097_EGMT_002_RIG5_L_1","5:15","12:28","Ile Sudest",2,30,"Lethrinus nebulosus",1,"Mona",748s (~12.47 minutes),"Egmont",8.5,"06 41.929","71 23.556"
"BIOT_7097_EGMT_002_RIG5_L_1","5:15","12:28","Ile Sudest",2,30,"Caranx melampygus",3,"Mona",748s (~12.47 minutes),"Egmont",8.5,"06 41.929","71 23.556"
"BIOT_7097_EGMT_002_RIG5_L_1","5:15","12:28","Ile Sudest",2,30,"Paracirrhites forsteri",4,"Mona",748s (~12.47 minutes),"Egmont",8.5,"06 41.929","71 23.556"
"BIOT_7097_EGMT_002_RIG5_L_1","5:15","12:28","Ile Sudest",2,30,"Triaenodon obesus",2,"Mona",748s (~12.47 minutes),"Egmont",8.5,"06 41.929","71 23.556"
"BIOT_7097_NELS_052_RIG3_L_2","0:00","17:43","East of Nelson's Island",52,10,"Melichthys niger",3,"Mona",1063s (~17.72 minutes),"Nelson's Island",10,"05 40.814","72 20.251"
"BIOT_7097_NELS_052_RIG3_L_2","0:00","17:43","East of Nelson's Island",52,10,"Lethrinus enigmaticu",1,"Mona",1063s (~17.72 minutes),"Nelson's Island",10,"05 40.814","72 20.251"
"BIOT_7097_NELS_052_RIG3_L_2","0:00","17:43","East of Nelson's Island",52,10,"Lutjanus bohar",2,"Mona",1063s (~17.72 minutes),"Nelson's Island",10,"05 40.814","72 20.251"
"BIOT_7097_NELS_052_RIG3_L_2","0:00","17:43","East of Nelson's Island",52,10,"Carcharhinus amblyrhynchos",1,"Mona",1063s (~17.72 minutes),"Nelson's Island",10,"05 40.814","72 20.251"
"BIOT_7097_NELS_052_RIG3_L_2","0:00","17:43","East of Nelson's Island",52,10,"Lethrinus nebulosus",5,"Mona",1063s (~17.72 minutes),"Nelson's Island",10,"05 40.814","72 20.251"
"BIOT_7097_NELS_052_RIG3_L_2","0:00","17:43","East of Nelson's Island",52,10,"Triaenodon obesus",1,"Mona",1063s (~17.72 minutes),"Nelson's Island",10,"05 40.814","72 20.251"
"BIOT_7097_NELS_052_RIG3_L_2","0:00","17:43","East of Nelson's Island",52,10,"Balistapus undulatus",1,"Mona",1063s (~17.72 minutes),"Nelson's Island",10,"05 40.814","72 20.251"
"BIOT_7097_NELS_052_RIG3_L_2","0:00","17:43","East of Nelson's Island",52,10,"Plectropomus laevis",1,"Mona",1063s (~17.72 minutes),"Nelson's Island",10,"05 40.814","72 20.251"
"BIOT_7097_NELS_052_RIG3_L_2","0:00","17:43","East of Nelson's Island",52,10,"Balistoides viridescens",1,"Mona",1063s (~17.72 minutes),"Nelson's Island",10,"05 40.814","72 20.251"
"BIOT_7097_NELS_052_RIG3_L_2","0:00","17:43","East of Nelson's Island",52,10,"Gymnothorax javanicus",1,"Mona",1063s (~17.72 minutes),"Nelson's Island",10,"05 40.814","72 20.251"
"BIOT_7097_NELS_052_RIG3_L_3","0:00","13:12","East of Nelson's Island",52,10,"Balistoides viridescens",1,"Mona",792s (~13.2 minutes),"Nelson's Island",10,"05 40.814","72 20.251"
"BIOT_7097_NELS_052_RIG3_L_3","0:00","13:12","East of Nelson's Island",52,10,"Lethrinus nebulosus",2,"Mona",792s (~13.2 minutes),"Nelson's Island",10,"05 40.814","72 20.251"
"BIOT_7097_NELS_052_RIG3_L_3","0:00","13:12","East of Nelson's Island",52,10,"Lutjanus bohar",2,"Mona",792s (~13.2 minutes),"Nelson's Island",10,"05 40.814","72 20.251"
"BIOT_7097_NELS_052_RIG3_L_3","0:00","13:12","East of Nelson's Island",52,10,"Plectropomus laevis",1,"Mona",792s (~13.2 minutes),"Nelson's Island",10,"05 40.814","72 20.251"
"BIOT_7097_NELS_052_RIG3_L_3","0:00","13:12","East of Nelson's Island",52,10,"Balistapus undulatus",1,"Mona",792s (~13.2 minutes),"Nelson's Island",10,"05 40.814","72 20.251"
"BIOT_7097_NELS_052_RIG3_L_3","0:00","13:12","East of Nelson's Island",52,10,"Gymnothorax javanicus",1,"Mona",792s (~13.2 minutes),"Nelson's Island",10,"05 40.814","72 20.251"
"BIOT_7097_NELS_052_RIG3_L_3","0:00","13:12","East of Nelson's Island",52,10,"Triaenodon obesus",1,"Mona",792s (~13.2 minutes),"Nelson's Island",10,"05 40.814","72 20.251"
"BIOT_7097_NELS_052_RIG3_L_3","0:00","13:12","East of Nelson's Island",52,10,"Variola louti",1,"Mona",792s (~13.2 minutes),"Nelson's Island",10,"05 40.814","72 20.251"
"BIOT_7097_PBAN_035_EAST_RIG6_L_2","0:00","17:43","South of Ile Yeye",35,5,"Melichthys niger",3,"Mona",1063s (~17.72 minutes),"PerosBanhos",6.8,"05 16.178","71 58.388"
"BIOT_7097_PBAN_035_EAST_RIG6_L_2","0:00","17:43","South of Ile Yeye",35,5,"Variola louti",1,"Mona",1063s (~17.72 minutes),"PerosBanhos",6.8,"05 16.178","71 58.388"
"BIOT_7097_PBAN_035_EAST_RIG6_L_2","0:00","17:43","South of Ile Yeye",35,5,"Caranx melampygus",1,"Mona",1063s (~17.72 minutes),"PerosBanhos",6.8,"05 16.178","71 58.388"
"BIOT_7097_PBAN_035_EAST_RIG6_L_2","0:00","17:43","South of Ile Yeye",35,5,"Plectropomus laevis",1,"Mona",1063s (~17.72 minutes),"PerosBanhos",6.8,"05 16.178","71 58.388"
"BIOT_7097_PBAN_035_EAST_RIG6_L_3","0:00","13:43","South of Ile Yeye",35,5,"Melichthys niger",2,"Mona",823s (~13.72 minutes),"PerosBanhos",6.8,"05 16.178","71 58.388"
"BIOT_7097_PBAN_035_EAST_RIG6_L_3","0:00","13:43","South of Ile Yeye",35,5,"Plectropomus laevis",1,"Mona",823s (~13.72 minutes),"PerosBanhos",6.8,"05 16.178","71 58.388"
"BIOT_7097_PBAN_035_EAST_RIG6_L_3","0:00","13:43","South of Ile Yeye",35,5,"Lutjanus gibbus",1,"Mona",823s (~13.72 minutes),"PerosBanhos",6.8,"05 16.178","71 58.388"
"BIOT_7097_PBAN_035_EAST_RIG6_L_3","0:00","13:43","South of Ile Yeye",35,5,"Lethrinus enigmaticus",1,"Mona",823s (~13.72 minutes),"PerosBanhos",6.8,"05 16.178","71 58.388"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_2","0:00","17:43","Ile Fouquet",6,75,"Lethrinus nebulosus",12,"Mona",1063s (~17.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_2","0:00","17:43","Ile Fouquet",6,75,"Melichthys niger",3,"Mona",1063s (~17.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_2","0:00","17:43","Ile Fouquet",6,75,"Lethrinus enigmaticus",2,"Mona",1063s (~17.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_2","0:00","17:43","Ile Fouquet",6,75,"Lutjanus bohar",3,"Mona",1063s (~17.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_2","0:00","17:43","Ile Fouquet",6,75,"Triaenodon obesus",2,"Mona",1063s (~17.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_2","0:00","17:43","Ile Fouquet",6,75,"Carcharhinus amblyrhynchos",2,"Mona",1063s (~17.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_2","0:00","17:43","Ile Fouquet",6,75,"Plectropomus laevis",1,"Mona",1063s (~17.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_2","0:00","17:43","Ile Fouquet",6,75,"Aethaloperca rogaa",1,"Mona",1063s (~17.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_2","0:00","17:43","Ile Fouquet",6,75,"Variola louti",1,"Mona",1063s (~17.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_2","0:00","17:43","Ile Fouquet",6,75,"Carcharhinus melanopterus",1,"Mona",1063s (~17.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_2","0:00","17:43","Ile Fouquet",6,75,"Lutjanus gibbus",1,"Mona",1063s (~17.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_3","0:00","13:43","Ile Fouquet",6,75,"Melichthys niger",3,"Mona",823s (~13.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_3","0:00","13:43","Ile Fouquet",6,75,"Lethrinus nebulosus",19,"Mona",823s (~13.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_3","0:00","13:43","Ile Fouquet",6,75,"Triaenodon obesus",4,"Mona",823s (~13.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_3","0:00","13:43","Ile Fouquet",6,75,"Carcharhinus amblyrhynchos",3,"Mona",823s (~13.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_3","0:00","13:43","Ile Fouquet",6,75,"Lutjanus bohar",3,"Mona",823s (~13.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_3","0:00","13:43","Ile Fouquet",6,75,"Caranx melampygus",1,"Mona",823s (~13.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_3","0:00","13:43","Ile Fouquet",6,75,"Lutjanus gibbus",2,"Mona",823s (~13.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_3","0:00","13:43","Ile Fouquet",6,75,"Carcharhinus melanopterus",1,"Mona",823s (~13.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_3","0:00","13:43","Ile Fouquet",6,75,"Lethrinus enigmaticus",1,"Mona",823s (~13.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_3","0:00","13:43","Ile Fouquet",6,75,"Lutjanus gibbus",2,"Mona",823s (~13.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_3","0:00","13:43","Ile Fouquet",6,75,"Nebrius ferrugineus",1,"Mona",823s (~13.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
