video_id,time_start,obs_duration,island,site,pct_coral,species,max_n,observer,notes
BIOT_7097_EAGL_073_RIG4_L_2,0:00,17:43,Eagle Island,73,70,Melichthys niger,3,Ariel,
BIOT_7097_EAGL_073_RIG4_L_2,0:00,17:43,Eagle Island,73,70,Caranx melampygus,1,Ariel,4:26?
BIOT_7097_EAGL_073_RIG4_L_2,0:00,17:43,Eagle Island,73,70,Cephalopholis argus,1,Ariel,
BIOT_7097_EAGL_073_RIG4_L_2,0:00,17:43,Eagle Island,73,70,Balistoides viridescens,1,Ariel,
BIOT_7097_EAGL_073_RIG4_L_3,0:00,13:10,Eagle Island,73,70,Lutjanus bohar,1,Ariel,
BIOT_7097_EAGL_073_RIG4_L_3,0:00,13:10,Eagle Island,73,70,Melichthys niger,3,Ariel,
BIOT_7097_EAGL_073_RIG4_L_3,0:00,13:10,Eagle Island,73,70,Lethrinus enigmaticus,2,Ariel,
BIOT_7097_EAGL_073_RIG4_L_3,0:00,13:10,Eagle Island,73,70,Lutjanus kasmira,1,Ariel,yellow boi 1:10
BIOT_7097_EAGL_073_RIG4_L_3,0:00,13:10,Eagle Island,73,70,Balistoides viridescens,2,Ariel,2:22 9 ugly parrotfish why
BIOT_7097_EAGL_073_RIG4_L_3,0:00,13:10,Eagle Island,73,70,Carcharhinus amblyrhynchos,1,Ariel,
BIOT_7097_EAGL_073_RIG4_L_3,0:00,13:10,Eagle Island,73,70,Gymnothorax javanicus,1,Ariel,6:00
BIOT_7097_EAGL_073_RIG4_L_3,0:00,13:10,Eagle Island,73,70,Triaenodon obesus,1,Ariel,
BIOT_7097_EAGL_073_RIG4_L_3,0:00,13:10,Eagle Island,73,70,Plectropomus laevis,3,Ariel,
BIOT_7097_EAGL_073_RIG4_L_3,0:00,13:10,Eagle Island,73,70,Cephalopholis argus,8,Ariel,"unsure, 6:15"
BIOT_7097_EAGL_073_RIG4_L_3,0:00,13:10,Eagle Island,73,70,Caranx melampygus,1,Ariel,11:11
BIOT_7097_PBAN_034_EAST_RIG5_L_3,1:00,15:00,South of Ile Yeye,34,20,Melichthys niger,1,Jonathan,
BIOT_7097_PBAN_034_EAST_RIG5_L_3,1:00,15:00,South of Ile Yeye,34,20,Gymnothorax javanicus,1,Jonathan,
BIOT_7097_PBAN_034_EAST_RIG5_L_3,1:00,15:00,South of Ile Yeye,34,20,Plectropomus laevis,1,Jonathan,
BIOT_7097_PBAN_034_EAST_RIG5_L_2,1:00,15:00,South of Ile Yeye,34,20,Gymnothorax javanicus,1,Jonathan,
BIOT_7097_PBAN_034_EAST_RIG5_L_2,1:00,15:00,South of Ile Yeye,34,20,Melichthys niger,2,Jonathan,
BIOT_7097_PBAN_034_EAST_RIG5_L_2,1:00,15:00,South of Ile Yeye,34,20,Caranx melampygus,1,Jonathan,
BIOT_7097_NBRO_062_RIG3_L_2,1:00,15:00,North Brother,62,25,Melichthys niger,2,Jonathan,cool octopus fight
BIOT_7097_NBRO_062_RIG3_L_2,1:00,15:00,North Brother,62,25,Variola louti,1,Jonathan,
BIOT_7097_NBRO_062_RIG3_L_2,1:00,15:00,North Brother,62,25,Lutjanus bohar,13,Jonathan,
BIOT_7097_NBRO_062_RIG3_L_3,1:00,15:00,North Brother,62,25,Lutjanus bohar,11,Jonathan,
BIOT_7097_NBRO_062_RIG3_L_3,1:00,15:00,North Brother,62,25,Melichthys niger,2,Jonathan,
BIOT_7097_NBRO_062_RIG3_L_3,1:00,15:00,North Brother,62,25,Carcharhinus amblyrhynchos,1,Jonathan,
BIOT_7097_EGMT_089_RIG3_L_2,1:00,15:00,Ile Lubine,89,95,Melichthys niger,14,Jonathan,
BIOT_7097_EGMT_089_RIG3_L_2,1:00,15:00,Ile Lubine,89,95,Caranx melampygus,1,Jonathan,
BIOT_7097_EGMT_089_RIG3_L_2,1:00,15:00,Ile Lubine,89,95,Lutjanus bohar,2,Jonathan,
BIOT_7097_EGMT_089_RIG3_L_2,1:00,15:00,Ile Lubine,89,95,Lutjanus gibbus,3,Jonathan,
BIOT_7097_EGMT_089_RIG3_L_2,1:00,15:00,Ile Lubine,89,95,Variola louti,2,Jonathan,
BIOT_7097_EGMT_089_RIG3_L_2,1:00,15:00,Ile Lubine,89,95,Cephalopholis argus,1,Jonathan,
BIOT_7097_EGMT_089_RIG3_L_2,1:00,15:00,Ile Lubine,89,95,Carcharhinus melanopterus,1,Jonathan,
BIOT_7097_EGMT_089_RIG3_L_3,1:00,15:00,Ile Lubine,89,95,Melichthys niger,6,Jonathan,
BIOT_7097_EGMT_089_RIG3_L_3,1:00,15:00,Ile Lubine,89,95,Lutjanus gibbus,2,Jonathan,
BIOT_7097_EGMT_089_RIG3_L_3,1:00,15:00,Ile Lubine,89,95,Lutjanus bohar,5,Jonathan,
BIOT_7097_EGMT_089_RIG3_L_3,1:00,15:00,Ile Lubine,89,95,Carcharhinus melanopterus,1,Jonathan,
BIOT_7097_EGMT_089_RIG3_L_3,1:00,15:00,Ile Lubine,89,95,Variola louti,1,Jonathan,
BIOT_7097_EGMT_089_RIG3_L_3,1:00,15:00,Ile Lubine,89,95,Carcharhinus amblyrhynchos,1,Jonathan,
BIOT_7097_EGMT_089_RIG3_L_3,1:00,15:00,Ile Lubine,89,95,Cephalopholis argus,1,Jonathan,
BIOT_7097_PBAN_009_SOUTH_RIG5_L_2,1:00,15:00,Ile Fouquet,9,75,Cephalopholis argus,2,Jonathan,sea turtle
BIOT_7097_PBAN_009_SOUTH_RIG5_L_2,1:00,15:00,Ile Fouquet,9,75,Lutjanus bohar,2,Jonathan,
BIOT_7097_PBAN_009_SOUTH_RIG5_L_2,1:00,15:00,Ile Fouquet,9,75,Melichthys niger,2,Jonathan,
BIOT_7097_PBAN_009_SOUTH_RIG5_L_2,1:00,15:00,Ile Fouquet,9,75,Carcharhinus amblyrhynchos,1,Jonathan,
BIOT_7097_PBAN_009_SOUTH_RIG5_L_2,1:00,15:00,Ile Fouquet,9,75,Aethaloperca rogaa,2,Jonathan,
BIOT_7097_PBAN_009_SOUTH_RIG5_L_2,1:00,15:00,Ile Fouquet,9,75,Plectropomus laevis,1,Jonathan,
BIOT_7097_PBAN_009_SOUTH_RIG5_L_2,1:00,15:00,Ile Fouquet,9,75,Caranx melampygus,2,Jonathan,
BIOT_7097_PBAN_009_SOUTH_RIG5_L_3,1:00,15:00,Ile Fouquet,9,75,Carcharhinus amblyrhynchos,1,Jonathan,
BIOT_7097_PBAN_009_SOUTH_RIG5_L_3,1:00,15:00,Ile Fouquet,9,75,Cephalopholis argus,1,Jonathan,
BIOT_7097_PBAN_009_SOUTH_RIG5_L_3,1:00,15:00,Ile Fouquet,9,75,Triaenodon obesus,1,Jonathan,
BIOT_7097_PBAN_009_SOUTH_RIG5_L_3,1:00,15:00,Ile Fouquet,9,75,Melichthys niger,2,Jonathan,
BIOT_7097_PBAN_009_SOUTH_RIG5_L_3,1:00,15:00,Ile Fouquet,9,75,Plectropomus laevis,1,Jonathan,
BIOT_7097_PBAN_009_SOUTH_RIG5_L_3,1:00,15:00,Ile Fouquet,9,75,Caranx melampygus,4,Jonathan,
BIOT_7097_PBAN_009_SOUTH_RIG5_L_3,1:00,15:00,Ile Fouquet,9,75,Lutjanus bohar,62,Jonathan,
BIOT_7097_SALO_043_ANG_RIG4_L_1,1:55,17:43,lle Anglaise,43,75,Balistoides viridescens,33,Yazmine,The most amount of fish were at the beginng of the video
BIOT_7097_SALO_043_ANG_RIG4_L_2,0:00,17:43,lle Anglaise,43,75,Carcharhinus amblyrhynchos,1,Yazmine,
BIOT_7097_NELS_055_RIG6_L_4,0:00,15:07,Nelson's Island,55,75,Carcharhinus amblyrhynchos,4,Yazmine,Sharks seemed more aggresive in this video compared to the previous one
BIOT_7097_NELS_055_RIG6_L_3,0:00,17:43,Nelson's Island,55,70,Carcharhinus amblyrhynchos,7,Yazmine,
BIOT_7097_NBRO_067_RIG5_L_3,0:00,17:43,North Brother,67,70,Melichthys niger,2,Yazmine,
BIOT_7097_NBRO_067_RIG5_L_4,0:00,11:55,North Brother,67,70,Melichthys niger,2,Yazmine,
BIOT_7097_EGMT_083_RIG4_L_3,0:00,17:43,lle Des Rats,83,20,Lethrinus nebulosus,1,Yazmine,alot less activity compared to the others
BIOT_7097_EGMT_083_RIG4_L_4,0:00,11:36,lle Des Rats,83,20,Lethrinus nebulosus,1,Yazmine,
BIOT_7097_EGMT_081_RIG2_L_3,0:00,17:43,Egmont Island,81,50,Carcharinus amblyrhynchos,6,Sophie,grey reef shark frenzy around bait bag
BIOT_7097_EGMT_081_RIG2_L_3,0:00,17:43,Egmont Island,81,50,Lutjanus bohar,8,Sophie,
BIOT_7097_EGMT_081_RIG2_L_3,0:00,17:43,Egmont Island,81,50,Melichthys niger,3,Sophie,
BIOT_7097_EGMT_081_RIG2_L_3,0:00,17:43,Egmont Island,81,50,Balistoides viridiscens,5,Sophie,
BIOT_7097_EGMT_081_RIG2_L_3,0:00,17:43,Egmont Island,81,50,Paracirrhites forsteri,1,Sophie,
BIOT_7097_EGMT_081_RIG2_L_3,0:00,17:43,Egmont Island,81,50,Plectropomus laevis,2,Sophie,Grouper nudges bait bag
BIOT_7097_EGMT_081_RIG2_L_3,0:00,17:43,Egmont Island,81,50,Balistapus undulatus,1,Sophie,
BIOT_7097_EGMT_081_RIG2_L_3,0:00,17:43,Egmont Island,81,50,Caranx melampygus,1,Sophie,
BIOT_7097_EGMT_081_RIG2_L_3,0:00,17:43,Egmont Island,81,50,Carcharhinus melanopterus,1,Sophie,
BIOT_7097_EGMT_081_RIG2_L_4,0:00,10:59,Egmont Island,81,50,Carcharhinus amblyrhynchos,6,Sophie,Bait bag removed at 10:59
BIOT_7097_EGMT_081_RIG2_L_4,0:00,10:59,Egmont Island,81,50,Lutjanus bohar,7,Sophie,
BIOT_7097_EGMT_081_RIG2_L_4,0:00,10:59,Egmont Island,81,50,Balistoides viridiscens,3,Sophie,
BIOT_7097_EGMT_081_RIG2_L_4,0:00,10:59,Egmont Island,81,50,Melichthys niger,3,Sophie,
BIOT_7097_EGMT_081_RIG2_L_4,0:00,10:59,Egmont Island,81,50,Variola louti,1,Sophie,
BIOT_7097_EGMT_081_RIG2_L_4,0:00,10:59,Egmont Island,81,50,Plectropomus laevis,2,Sophie,
BIOT_7097_EGMT_081_RIG2_L_4,0:00,10:59,Egmont Island,81,50,Balistapus undulatus,1,Sophie,
BIOT_7097_NBRO_068_RIG4_L_2,0:00,17:43,North Brother,68,100,Lutjanus bohar,3,Sophie,
BIOT_7097_NBRO_068_RIG4_L_2,0:00,17:43,North Brother,68,100,Balistoides viridiscens,3,Sophie,
BIOT_7097_NBRO_068_RIG4_L_2,0:00,17:43,North Brother,68,100,Plectropomus laevis,2,Sophie,
BIOT_7097_NBRO_068_RIG4_L_2,0:00,17:43,North Brother,68,100,Cephalopholis argus,1,Sophie,
BIOT_7097_NBRO_068_RIG4_L_2,0:00,17:43,North Brother,68,100,Melichthys niger,1,Sophie,
BIOT_7097_NBRO_068_RIG4_L_2,0:00,17:43,North Brother,68,100,Balistapus undulatus,1,Sophie,
BIOT_7097_NBRO_068_RIG4_L_2,0:00,17:43,North Brother,68,100,Chromis iomelas,1,Sophie,
BIOT_7097_NBRO_068_RIG4_L_2,0:00,17:43,North Brother,68,100,Variola louti,2,Sophie,
BIOT_7097_NBRO_068_RIG4_L_2,0:00,17:43,North Brother,68,100,Balistapus undulatus,3,Sophie,
BIOT_7097_NBRO_068_RIG4_L_2,2:52,14:51,North Brother,68,100,Melichthys niger,2,Sophie,
BIOT_7097_NBRO_068_RIG4_L_2,2:52,14:51,North Brother,68,100,Balistoides viridiscens,3,Sophie,
BIOT_7097_NBRO_068_RIG4_L_2,2:52,14:51,North Brother,68,100,Aethaloperca rogaa,3,Sophie,
BIOT_7097_NBRO_068_RIG4_L_2,2:52,14:51,North Brother,68,100,Balistapus undulatus,2,Sophie,
BIOT_7097_NBRO_068_RIG4_L_2,2:52,14:51,North Brother,68,100,Aphaereus furca,1,Sophie,
BIOT_7097_NBRO_068_RIG4_L_2,2:52,14:51,North Brother,68,100,lutjanus bohar,2,Sophie,
BIOT_7097_NELS_057_RIG5_L_3,0:00,17:43,Nelson's Island,57,80,Balistoides viridiscens,2,Sophie,
BIOT_7097_NELS_057_RIG5_L_3,0:00,17:43,Nelson's Island,57,80,Nebrius ferrugineus,1,Sophie,
BIOT_7097_NELS_057_RIG5_L_3,0:00,17:43,Nelson's Island,57,80,Lutjanus gibbus,2,Sophie,
BIOT_7097_NELS_057_RIG5_L_3,0:00,17:43,Nelson's Island,57,80,Plectropomus laevis,1,Sophie,
BIOT_7097_NELS_057_RIG5_L_3,0:00,17:43,Nelson's Island,57,80,Variola louti,1,Sophie,
BIOT_7097_NELS_057_RIG5_L_3,0:00,17:43,Nelson's Island,57,80,Melichthys niger,1,Sophie,
BIOT_7097_NELS_057_RIG5_L_3,0:00,17:43,Nelson's Island,57,80,Caranx melampygus,1,Sophie,
BIOT_7097_NELS_057_RIG5_L_2,0:00,17:43,Nelson's Island,57,80,Plectropomus laevis,2,Sophie,Octopus sighting
BIOT_7097_NELS_057_RIG5_L_2,0:00,17:43,Nelson's Island,57,80,Lethrinus enigmaticus,1,Sophie,
BIOT_7097_NELS_057_RIG5_L_2,0:00,17:43,Nelson's Island,57,80,Caranx melampygus,1,Sophie,
BIOT_7097_NELS_057_RIG5_L_2,0:00,17:43,Nelson's Island,57,80,Balistoides viridiscens,1,Sophie,
BIOT_7097_NELS_057_RIG5_L_2,0:00,17:43,Nelson's Island,57,80,Balistapus undulatus,1,Sophie,
BIOT_7097_NELS_057_RIG5_L_2,0:00,17:43,Nelson's Island,57,80,Lutjanus gibbus,1,Sophie,
BIOT_7097_NELS_057_RIG5_L_2,0:00,17:43,Nelson's Island,57,80,Nebrius ferrugineus,1,Sophie,
BIOT_7097_SALO_047_MAP_RIG5_L_4,0:00,9:26,Salomon Islands,47,60,Melichthys niger,11,Sophie,
BIOT_7097_SALO_047_MAP_RIG5_L_4,0:00,9:26,Salomon Islands,47,60,Carcharhinus amblyrhynchos,2,Sophie,
BIOT_7097_SALO_047_MAP_RIG5_L_4,0:00,9:26,Salomon Islands,47,60,Balistoides viridiscens,1,Sophie,
BIOT_7097_SALO_047_MAP_RIG5_L_2,0:00,17:43,Salomon Islands,47,60,Carcharhinus amblyrhynchos,3,Sophie,
BIOT_7097_SALO_047_MAP_RIG5_L_2,0:00,17:43,Salomon Islands,47,60,Melichthys niger,18,Sophie,
BIOT_7097_SALO_047_MAP_RIG5_L_2,0:00,17:43,Salomon Islands,47,60,Lutjanus bohar,1,Sophie,
BIOT_7097_SALO_047_MAP_RIG5_L_2,0:00,17:43,Salomon Islands,47,60,Caranx melampygus,2,Sophie,
BIOT_7097_SALO_037_BOD_RIG5_L_2,0:00,21:34,Ile Boddam,37,65,Melichthys niger,1,Kyra C,
BIOT_7097_SALO_037_BOD_RIG5_L_2,0:00,21:34,Ile Boddam,37,65,Aethaloperca rogaa,1,Kyra C,
BIOT_7097_SALO_037_BOD_RIG5_L_2,0:00,21:34,Ile Boddam,37,65,Carcharhinus amblyrhynchos,2,Kyra C,
BIOT_7097_SALO_037_BOD_RIG5_L_2,0:00,21:34,Ile Boddam,37,65,Epinephelus polyphekadion,1,Kyra C,
BIOT_7097_SALO_037_BOD_RIG5_L_2,0:00,21:34,Ile Boddam,37,65,Nebrius ferrugineus,1,Kyra C,"messes with bait bag- 12 min, moves camera"
BIOT_7097_SALO_037_BOD_RIG5_L_2,0:00,21:34,Ile Boddam,37,65,Melichthys niger,1,Kyra C,16:32 + nurse shark takes off bag but still in frame
BIOT_7097_SALO_037_BOD_RIG5_L_3,0:00,21:34,Ile Boddam,38,66,Balistapus undulatus,1,Kyra C,
BIOT_7097_SALO_037_BOD_RIG5_L_3,0:00,21:34,Ile Boddam,38,66,Plectropomus laevis,2,Kyra C,
BIOT_7097_SALO_037_BOD_RIG5_L_3,0:00,21:34,Ile Boddam,37,65,Lutjanus bohar,4,Kyra C,~22 min because tawny nurse shark took bait
BIOT_7097_PBAN_030_EAST_RIG2_L_1,3:00,30:00,North of Petite Il,30,5,Variola louti,1,Kyra C,
BIOT_7097_PBAN_030_EAST_RIG2_L_1,3:00,30:00,North of Petite Il,30,5,Melichthys niger,3,Kyra C,
BIOT_7097_PBAN_030_EAST_RIG2_L_1,3:00,30:00,North of Petite Il,30,5,Caranx melampygus,1,Kyra C,
BIOT_7097_PBAN_030_EAST_RIG2_L_2,3:00,30:00,North of Petite Il,30,5,Lutjanus bohar,1,Kyra C,not a lot here overall
BIOT_7097_NBRO_063_RIG4_L_1,5:00,30:00,North Brother,63,25,Melichthys niger,5,Kyra C,
BIOT_7097_NBRO_063_RIG4_L_1,5:00,30:00,North Brother,63,25,Carcharhinus amblyrhynchos,3,Kyra C,
BIOT_7097_NBRO_063_RIG4_L_1,5:00,30:00,North Brother,63,25,Lutjanus bohar,1,Kyra C,
BIOT_7097_NBRO_063_RIG4_L_1,5:00,30:00,North Brother,63,25,Plectropomus laevis,1,Kyra C,
BIOT_7097_NBRO_063_RIG4_L_1,5:00,30:00,North Brother,63,25,Variola louti,1,Kyra C,
BIOT_7097_NBRO_063_RIG4_L_2,0:00,30:00,North Brother,63,25,Balistapus undulatus,2,Kyra C,
BIOT_7097_NBRO_063_RIG4_L_2,0:00,30:00,North Brother,63,25,Triaenodon obesus,1,Kyra C,
BIOT_7097_EGMT_088_RIG4_L_1,3:00,30:00,Ile Lubine,88,60,Variola louti,4,Kyra C,
BIOT_7097_EGMT_088_RIG4_L_1,3:00,30:00,Ile Lubine,88,60,Carcharhinus amblyrhynchos,2,Kyra C,
BIOT_7097_EGMT_088_RIG4_L_1,3:00,30:00,Ile Lubine,88,60,Aphareus furca,2,Kyra C,
BIOT_7097_EGMT_088_RIG4_L_1,3:00,30:00,Ile Lubine,88,60,Lutjanus bohar,6,Kyra C,
BIOT_7097_EGMT_088_RIG4_L_1,3:00,30:00,Ile Lubine,88,60,Balistapus undulatus,4,Kyra C,
BIOT_7097_EGMT_088_RIG4_L_1,3:00,30:00,Ile Lubine,88,60,Cephalopholis argus,1,Kyra C,
BIOT_7097_EGMT_088_RIG4_L_1,3:00,30:00,Ile Lubine,88,60,Lutjanus gibbus,2,Kyra C,
BIOT_7097_EGMT_088_RIG4_L_1,3:00,30:00,Ile Lubine,88,60,Nebrius ferrugineus,1,Kyra C,
BIOT_7097_EGMT_088_RIG4_L_1,3:00,30:00,Ile Lubine,88,60,Paracirrhites forsteri,1,Kyra C,turtle at 12:16
BIOT_7097_EGMT_088_RIG4_L_2,0,30:00,Ile Lubine,88,60,Aethaloperca rogaa,1,Kyra C,
BIOT_7097_EGMT_088_RIG4_L_2,0,30:00,Ile Lubine,88,60,Melichthys niger,30,Kyra C,
BIOT_7097_EGMT_088_RIG4_L_2,0,30:00,Ile Lubine,88,60,Lethrinus nebulosus,1,Kyra C,
BIOT_7097_SALO_045_ANG_RIG6_L_3,0:35,30:51,Ile Anglaise,45,7,Plectropomus laevis,3,Hawk,
BIOT_7097_SALO_045_ANG_RIG6_L_3,0:35,30:51,Ile Anglaise,45,7,Triaenodon obesus,2,Hawk,
BIOT_7097_SALO_045_ANG_RIG6_L_3,0:35,30:51,Ile Anglaise,45,7,Melichthys niger,1,Hawk,
BIOT_7097_SALO_045_ANG_RIG6_L_3,0:35,30:51,Ile Anglaise,45,7,Cephalopholis argus,2,Hawk,
BIOT_7097_SALO_045_ANG_RIG6_L_3,0:35,30:51,Ile Anglaise,45,7,Lutjanus gibbus,1,Hawk,
BIOT_7097_SALO_045_ANG_RIG6_L_3,0:35,30:51,Ile Anglaise,45,7,Aethaloperca rogaa,1,Hawk,
"BIOT_7097_SALO_045_ANG_RIG6_L_4 
",0:00,17:43,Ile Anglaise,45,7,Aethaloperca rogaa,1,Hawk,
"BIOT_7097_SALO_045_ANG_RIG6_L_4 
",0:00,17:43,Ile Anglaise,45,7,Plectropomus laevis,2,Hawk,
"BIOT_7097_SALO_045_ANG_RIG6_L_4 
",0:00,17:43,Ile Anglaise,45,7,Carcharhinus amblyrhynchos,2,Hawk,
"BIOT_7097_SALO_045_ANG_RIG6_L_4 
",0:00,17:43,Ile Anglaise,45,7,Cephalopholis argus,1,Hawk,
"BIOT_7097_SALO_045_ANG_RIG6_L_4 
",0:00,17:43,Ile Anglaise,45,7,Lutjanus gibbus,1,Hawk,
"BIOT_7097_SALO_045_ANG_RIG6_L_4 
",0:00,17:43,Ile Anglaise,45,7,Lutjanus monostigma,1,Hawk,
BIOT_7097_EAGL_080_RIG2_L_4,0:00,17:43,Eagle Island,80,20,Plectropomus laevis,,Hawk,
BIOT_7097_EAGL_080_RIG2_L_4,0:00,17:43,Eagle Island,80,20,Aphareus furca,1,Hawk,
BIOT_7097_EAGL_080_RIG2_L_4,0:00,17:43,Eagle Island,80,20,Melichthys niger,1,Hawk,
BIOT_7097_EAGL_080_RIG2_L_4,0:00,17:43,Eagle Island,80,20,Variola louti,1,Hawk,
BIOT_7097_EAGL_080_RIG2_L_4,0:00,17:43,Eagle Island,80,20,Carcharhinus melanopterus,1,Hawk,
BIOT_7097_EAGL_080_RIG2_L_4,0:00,17:43,Eagle Island,80,20,Lutjanus bohar,12,Hawk,
BIOT_7097_EAGL_080_RIG2_L_4,0:00,17:43,Eagle Island,80,20,Caranx melampygus,1,Hawk,
BIOT_7097_EAGL_080_RIG2_L_4,0:00,17:43,Eagle Island,80,20,Cephalopholis argus,1,Hawk,
BIOT_7097_EAGL_080_RIG2_L_6,0:00,17:43,Eagle Island,80,20,Balistapus undulatus,3,Hawk,
BIOT_7097_EAGL_080_RIG2_L_6,0:00,17:43,Eagle Island,80,20,Variola louti,1,Hawk,
BIOT_7097_EAGL_080_RIG2_L_6,0:00,17:43,Eagle Island,80,20,Melichthys niger,2,Hawk,
BIOT_7097_EAGL_080_RIG2_L_6,0:00,17:43,Eagle Island,80,20,Cephalopholis argus,1,Hawk,
BIOT_7097_EAGL_080_RIG2_L_6,0:00,17:43,Eagle Island,80,20,Aethaloperca rogaa,1,Hawk,
BIOT_7097_EAGL_080_RIG2_L_6,0:00,17:43,Eagle Island,80,20,Caranx melampygus,1,Hawk,
BIOT_7097_EAGL_080_RIG2_L_6,0:00,17:43,Eagle Island,80,20,Carcharhinus melanopterus,1,Hawk,13:42
BIOT_7097_EAGL_080_RIG2_L_8,0:00,9:40,Eagle Island,80,20,Melichthys niger,1,Hawk,
BIOT_7097_EAGL_080_RIG2_L_8,0:00,9:40,Eagle Island,80,20,Carcharhinus melanopterus,1,Hawk,
BIOT_7097_EAGL_080_RIG2_L_8,0:00,9:40,Eagle Island,80,20,Lethrinus enigmaticus,1,Hawk,
BIOT_7097_EAGL_080_RIG2_L_8,0:00,9:40,Eagle Island,80,20,Lethrinus nebulosus,2,Hawk,
BIOT_7097_EAGL_080_RIG2_L_8,0:00,9:40,Eagle Island,80,20,Cephalopholis argus,1,Hawk,
BIOT_7097_NELS_051_RIG2_L_2,0:00,17:43,East of Nelson's Island,51,10,Carcharhinus amblyrhynchos,5,Hawk,
BIOT_7097_NELS_051_RIG2_L_2,0:00,17:43,East of Nelson's Island,51,10,Variola louti,2,Hawk,
BIOT_7097_NELS_051_RIG2_L_2,0:00,17:43,East of Nelson's Island,51,10,Lethrinus nebulosus,2,Hawk,
BIOT_7097_NELS_051_RIG2_L_2,0:00,17:43,East of Nelson's Island,51,10,Plectropomus laevis,1,Hawk,
BIOT_7097_NELS_051_RIG2_L_2,0:00,17:43,East of Nelson's Island,51,10,Lethrinus enigmaticus,3,Hawk,
BIOT_7097_NELS_051_RIG2_L_2,0:00,17:43,East of Nelson's Island,51,10,Lutjanus bohar,2,Hawk,
BIOT_7097_NELS_051_RIG2_L_2,0:00,17:43,East of Nelson's Island,51,10,Caranx melampygus,1,Hawk,
BIOT_7097_NELS_051_RIG2_L_2,0:00,17:43,East of Nelson's Island,51,10,Melichthys niger,1,Hawk,
BIOT_7097_NELS_051_RIG2_L_3,0:00,17:43,East of Nelson's Island,51,10,Carcharhinus amblyrhynchos,5,Hawk,
BIOT_7097_NELS_051_RIG2_L_3,0:00,17:43,East of Nelson's Island,51,10,Variola louti,2,Hawk,
BIOT_7097_NELS_051_RIG2_L_3,0:00,17:43,East of Nelson's Island,51,10,Melichthys niger,2,Hawk,
BIOT_7097_NELS_051_RIG2_L_3,0:00,17:43,East of Nelson's Island,51,10,Lethrinus nebulosus,2,Hawk,
BIOT_7097_NELS_051_RIG2_L_3,0:00,17:43,East of Nelson's Island,51,10,Lethrinus obsoletus,2,Hawk,
BIOT_7097_NELS_051_RIG2_L_3,0:00,17:43,East of Nelson's Island,51,10,Cephalopholis argus,1,Hawk,
BIOT_7097_NELS_051_RIG2_L_3,0:00,17:43,East of Nelson's Island,51,10,Lethrinus enigmaticus,2,Hawk,
"BIOT_7097_EGMT_092_RIG3_L_5
",0:00,13:45,Ile Carre Pate,92,25,Carcharhinus amblyrhynchos,1,Hawk,
"BIOT_7097_EGMT_092_RIG3_L_5
",0:00,13:45,Ile Carre Pate,92,25,Variola louti,1,Hawk,
"BIOT_7097_EGMT_092_RIG3_L_5
",0:00,13:45,Ile Carre Pate,92,25,Aethaloperca rogaa,2,Hawk,
"BIOT_7097_EGMT_092_RIG3_L_5
",0:00,13:45,Ile Carre Pate,92,25,Lutjanus bohar,3,Hawk,
"BIOT_7097_EGMT_092_RIG3_L_5
",0:00,13:45,Ile Carre Pate,92,25,Melichthys niger,4,Hawk,
"BIOT_7097_EGMT_092_RIG3_L_5
",0:00,13:45,Ile Carre Pate,92,25,Triaenodon obesus,1,Hawk,0:21
"BIOT_7097_EGMT_092_RIG3_L_5
",0:00,13:45,Ile Carre Pate,92,25,Lethrinus obsoletus,1,Hawk,
"BIOT_7097_EGMT_092_RIG3_L_5
",0:00,13:45,Ile Carre Pate,92,25,Gymnothorax favagineus,1,Hawk,4:25
"BIOT_7097_EGMT_092_RIG3_L_5
",0:00,13:45,Ile Carre Pate,92,25,Caranx melampygus,2,Hawk,
"BIOT_7097_EGMT_092_RIG3_L_5
",0:00,13:45,Ile Carre Pate,92,25,Carcharhinus melanopterus,1,Hawk,12:50
BIOT_7097_EGMT_092_RIG3_L_3,0:00,17:43,Ile Carre Pate,92,25,Lutjanus bohar,3,Hawk,
BIOT_7097_EGMT_092_RIG3_L_3,0:00,17:43,Ile Carre Pate,92,25,Variola louti,2,Hawk,
BIOT_7097_EGMT_092_RIG3_L_3,0:00,17:43,Ile Carre Pate,92,25,Lethrinus enigmaticus,1,Hawk,
BIOT_7097_EGMT_092_RIG3_L_3,0:00,17:43,Ile Carre Pate,92,25,Melichthys niger,7,Hawk,
BIOT_7097_EGMT_092_RIG3_L_3,0:00,17:43,Ile Carre Pate,92,25,Carcharhinus amblyrhynchos,1,Hawk,
BIOT_7097_EGMT_092_RIG3_L_3,0:00,17:43,Ile Carre Pate,92,25,Cephalopholis argus,2,Hawk,
BIOT_7097_EGMT_092_RIG3_L_3,0:00,17:43,Ile Carre Pate,92,25,Aethaloperca rogaa,2,Hawk,
BIOT_7097_EGMT_092_RIG3_L_3,0:00,17:43,Ile Carre Pate,92,25,Plectropomus laevis,1,Hawk,
BIOT_7097_SALO_042_ANG_RIG3_L_2.MP4,0:00,17:43,Ile Anglaise,42,35,Plectropomus laevis,2,Will Fynes,
BIOT_7097_SALO_042_ANG_RIG3_L_2.MP4,0:00,17:43,Ile Anglaise,42,35,Gymnothorax javanicus,1,Will Fynes,moray eel
BIOT_7097_SALO_042_ANG_RIG3_L_2.MP4,0:00,17:43,Ile Anglaise,42,35,Caranx melampygus,2,Will Fynes,off in the distance
